user_id,recharge_frequency,bill_payment_regularity,upi_transaction_count,wallet_usage_score,monthly_savings_pct,ecommerce_frequency,bank_balance_stability,monthly_income,credit_score,risk_profile,recommended_allocation
SU0884,24,82.16,166,73.4,30.42,50,56.25,110411,771,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0885,16,49.63,109,50.71,25.67,37,76.89,55526,647,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0886,14,54.45,63,47.67,21.02,20,48.48,22467,585,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0887,19,45.77,117,53.98,22.88,29,63.35,113152,615,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0888,23,74.72,155,69.75,34.51,41,83.02,110358,737,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0889,23,73.73,102,66.17,34.73,47,64.7,90655,718,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0890,20,93.48,120,54.63,31.6,40,59.23,82217,705,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0891,9,32.74,49,30.13,7.01,14,14.05,77170,484,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0892,2,23.13,66,23.65,12.32,9,26.1,58614,447,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0893,8,32.65,41,18.62,10.91,26,34.19,68418,450,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0894,23,79.11,97,54.36,19.62,35,50.72,65069,660,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0895,18,52.1,140,73.44,21.27,43,75.69,94264,684,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0896,13,36.05,77,47.02,8.99,23,16.05,73142,503,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0897,12,37.8,84,36.09,15.48,20,35.55,43965,536,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0898,12,38.2,64,37.61,17.35,34,56.38,58073,551,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0899,10,24.47,33,36.93,5.06,6,25.75,27657,408,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0900,26,68.07,164,53.26,37.3,50,71.17,118871,711,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0901,13,57.08,85,51.89,17.06,19,35.16,28267,560,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0902,23,56.03,146,48.99,33.76,40,33.92,109621,693,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0903,25,79.8,146,63.67,34.9,46,69.66,117523,753,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0904,30,87.26,133,68.31,26.96,41,89.49,98416,812,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0905,9,29.38,77,53.92,12.44,17,22.69,55838,495,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0906,14,37.16,66,64.11,20.85,15,41.38,57064,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0907,13,41.54,123,61.47,19.51,31,27.05,59534,608,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0908,21,69.21,155,72.39,23.14,42,51.94,110484,727,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0909,18,43.67,110,32.46,20.45,23,65.52,86229,580,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0910,9,40.91,63,41.82,10.62,30,46.27,43392,519,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0911,9,30.45,72,39.67,21.56,23,28.9,48260,543,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0912,3,20.95,22,9.3,1.61,5,5.25,18952,370,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0913,20,58.63,89,58.09,29.67,31,57.13,65545,667,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0914,20,66.67,108,58.21,17.47,38,50.42,126592,612,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0915,14,62.14,100,56.71,19.05,35,23.68,75076,637,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0916,17,63.54,138,46.32,33.06,53,66.01,92762,676,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0917,12,31.66,58,41.06,11.09,26,45.79,32832,466,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0918,22,63.19,140,57.54,27.03,47,75.77,111807,705,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0919,11,45.9,97,44.0,16.93,37,58.32,51987,521,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0920,14,37.16,95,42.6,11.54,23,19.42,38762,499,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0921,12,28.22,78,27.04,14.58,29,37.22,72470,575,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0922,22,45.24,139,65.18,21.09,43,62.25,99016,660,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0923,17,46.71,106,49.91,20.07,32,51.28,10316,574,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0924,15,50.85,104,40.99,20.36,30,44.71,62615,594,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0925,19,60.49,92,53.28,22.63,26,51.2,84547,607,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0926,15,55.77,81,43.01,12.78,27,7.56,53728,558,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0927,12,70.79,96,43.4,24.16,23,65.18,75555,605,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0928,20,81.75,136,71.21,32.99,36,78.12,54952,750,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0929,7,43.71,63,29.62,6.53,18,12.07,5000,435,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0930,9,40.38,72,28.76,6.76,13,38.39,24002,554,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0931,23,91.3,146,87.08,26.28,45,68.83,107308,775,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0932,21,86.16,125,69.6,29.41,41,62.63,11444,723,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0933,15,51.48,68,39.15,17.09,25,32.75,38872,546,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0934,14,45.57,89,41.4,17.63,18,44.95,7562,551,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0935,9,34.61,75,28.07,12.36,26,27.07,47267,476,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0936,21,68.16,114,61.88,23.93,41,55.41,142159,657,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0937,11,38.05,76,39.3,19.43,26,55.01,53861,593,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0938,10,41.98,42,25.08,11.06,15,33.62,49520,471,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0939,22,63.07,133,71.61,29.11,41,68.5,116318,661,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0940,1,23.89,46,23.77,2.71,20,34.11,40286,389,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0941,19,24.67,83,44.89,16.44,33,40.21,62405,579,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0942,24,91.41,164,65.47,34.11,41,68.56,123384,771,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0943,17,59.55,99,89.88,21.78,34,65.42,96490,658,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0944,30,92.47,176,76.55,39.35,48,69.42,124613,857,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0945,13,61.06,121,26.23,8.64,24,49.13,62130,556,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0946,15,52.01,109,33.13,16.83,22,39.94,60111,592,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0947,12,58.51,83,52.41,16.22,25,54.34,85517,569,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0948,20,44.55,91,69.46,29.52,37,63.53,70298,667,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0949,16,78.29,82,46.96,16.71,28,59.29,106174,617,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0950,18,69.17,104,70.05,25.81,34,39.01,54193,646,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0951,13,38.26,58,45.31,17.68,20,34.93,88556,549,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0952,19,74.53,103,57.1,21.11,41,46.16,94654,672,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0953,21,57.84,126,64.48,26.55,39,69.08,70195,685,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0954,18,50.21,99,54.52,21.42,29,25.31,86593,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0955,16,51.36,77,47.32,7.85,17,18.42,37383,569,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0956,24,59.14,128,78.31,29.85,41,92.08,105602,753,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0957,22,76.01,123,61.09,33.53,45,74.84,83344,724,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0958,20,70.43,120,61.48,28.2,38,60.86,85565,675,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0959,10,45.5,46,48.64,8.29,15,14.9,63295,507,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0960,15,38.57,130,56.37,21.88,39,41.39,88466,609,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0961,19,81.23,126,71.94,28.44,46,67.54,60782,716,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0962,8,33.34,50,45.72,17.75,14,34.81,29463,501,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0963,8,31.93,75,40.83,11.32,24,54.96,59767,525,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0964,19,52.77,131,64.2,32.2,40,62.77,97311,683,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0965,17,44.76,103,63.91,27.23,31,56.34,60186,661,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0966,16,46.01,61,50.16,18.7,26,25.31,99750,581,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0967,15,34.2,112,48.55,14.08,18,41.0,84493,572,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0968,5,30.26,28,19.31,3.54,20,24.98,20427,453,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0969,17,53.52,123,62.74,22.64,38,55.68,64635,646,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0970,29,72.87,163,79.96,35.06,47,79.17,108055,812,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0971,19,51.79,117,53.1,15.52,31,60.99,70536,652,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0972,18,64.04,140,86.13,26.15,28,78.85,114745,733,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0973,13,44.36,98,32.1,23.4,26,48.87,91029,600,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0974,13,36.51,60,47.48,15.75,18,49.9,53587,553,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0975,12,52.68,103,37.62,14.92,20,53.17,81592,620,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0976,15,57.11,78,48.07,14.7,31,59.3,85937,580,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0977,26,68.62,138,94.69,30.2,49,64.4,98604,749,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0978,11,26.42,50,28.88,13.14,21,34.38,63643,479,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0979,19,67.9,111,57.76,28.77,39,64.71,106279,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0980,12,43.57,74,40.08,17.03,25,45.42,68268,500,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0981,18,48.41,124,52.92,29.56,38,72.52,66797,700,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU0982,5,16.85,24,37.63,4.37,9,27.26,22753,387,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0983,20,53.86,123,54.33,25.22,33,71.57,76600,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0984,15,40.62,69,50.15,14.85,23,35.94,43211,511,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0985,6,14.46,61,12.27,6.89,13,32.7,5000,444,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0986,9,41.85,61,18.62,16.3,20,46.97,67875,494,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0987,15,39.59,88,52.65,25.86,34,63.77,85710,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0988,17,42.28,111,41.38,28.63,27,59.68,46608,628,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0989,5,17.66,26,39.81,8.52,15,29.56,27728,412,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0990,16,57.24,130,42.58,23.0,35,48.27,76644,617,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0991,17,30.23,85,35.05,16.2,39,47.15,68014,564,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0992,12,29.76,66,41.73,6.36,19,39.43,25235,517,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0993,12,31.86,77,31.78,18.68,22,19.92,18493,490,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0994,20,55.38,97,42.97,22.29,49,65.01,94636,622,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0995,15,47.1,67,66.53,19.59,28,30.59,26121,569,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0996,9,27.22,70,25.84,15.14,19,28.7,43972,498,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0997,13,56.75,63,41.01,11.0,20,42.44,51806,579,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU0998,11,44.84,59,39.12,11.41,31,31.19,54368,490,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU0999,13,33.81,92,50.0,22.14,19,42.87,66170,553,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1000,8,24.8,53,31.74,9.22,15,24.65,77279,483,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1001,5,21.03,19,15.3,3.96,8,9.95,5000,431,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1002,8,49.37,61,35.56,13.4,21,44.04,75939,496,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1003,20,59.75,110,61.52,30.74,32,56.59,26892,653,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1004,15,57.86,122,57.66,23.32,36,77.65,105080,669,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1005,13,56.88,120,43.97,16.46,32,55.15,27005,592,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1006,15,61.09,81,66.83,24.36,21,32.12,126125,583,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1007,18,67.7,112,46.6,25.46,39,42.98,66240,651,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1008,16,38.68,49,38.29,13.08,19,50.49,85653,573,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1009,10,34.92,61,27.5,9.28,23,32.64,81537,456,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1010,14,54.1,94,36.17,23.29,33,32.67,57880,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1011,23,80.47,162,69.5,35.53,52,92.52,101355,778,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1012,9,47.12,56,23.07,5.06,6,25.33,24461,477,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1013,12,38.31,75,34.94,13.11,25,45.36,74086,569,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1014,11,39.03,83,34.16,28.98,25,54.32,50773,581,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1015,24,76.26,150,83.95,33.07,47,84.15,88095,770,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1016,11,37.89,90,42.19,16.54,29,78.77,83459,596,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1017,16,53.8,85,39.52,14.69,20,27.54,45365,553,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1018,11,34.15,84,39.38,23.24,26,32.53,52212,553,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1019,3,22.56,29,26.31,6.08,0,8.51,24655,384,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1020,18,54.74,131,67.61,32.86,39,94.8,76025,736,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1021,6,26.24,30,27.1,9.54,15,46.55,26424,421,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1022,14,60.36,77,34.67,24.02,34,64.32,106949,586,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1023,7,3.99,55,17.14,5.39,10,15.98,34281,366,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1024,21,86.49,147,51.48,27.28,47,58.18,81392,721,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1025,21,54.41,113,70.65,24.44,40,48.72,76452,622,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1026,7,22.12,33,29.67,12.21,9,11.3,44743,411,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1027,12,40.68,70,28.23,14.2,15,52.88,25365,505,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1028,19,60.1,83,46.84,18.24,24,49.91,84229,644,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1029,5,15.93,45,9.54,3.65,8,11.85,30383,365,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1030,4,24.84,31,10.4,0.0,4,24.16,5000,360,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1031,15,49.94,75,50.01,7.92,32,24.79,108293,545,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1032,21,78.46,112,56.62,27.57,33,61.48,120082,734,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1033,16,55.64,87,71.17,18.18,25,37.25,50504,595,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1034,19,90.38,153,80.65,27.53,44,67.2,67858,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1035,13,57.61,89,61.87,22.21,25,41.56,73950,628,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1036,13,27.61,89,52.92,23.19,27,38.01,28932,577,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1037,22,93.48,136,60.97,29.24,45,70.08,125818,758,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1038,8,20.53,39,35.22,16.83,15,28.93,28635,450,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1039,21,76.3,119,56.43,26.47,37,58.7,124721,703,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1040,22,64.31,125,78.59,26.85,39,68.49,66939,675,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1041,16,57.36,65,51.2,19.04,19,36.32,63130,559,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1042,8,13.63,43,26.83,1.46,13,28.7,64825,454,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1043,1,18.67,23,18.38,6.88,7,9.94,14931,407,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1044,11,31.84,67,53.73,2.88,24,28.57,57265,500,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1045,11,55.94,77,27.04,12.84,26,30.61,85002,485,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1046,11,51.51,93,65.86,18.33,27,44.23,52501,553,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1047,13,53.67,104,43.16,13.85,31,66.75,31338,581,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1048,13,13.39,49,22.84,11.14,19,34.27,14818,462,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1049,11,32.58,58,27.99,19.61,20,19.71,63884,465,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1050,12,30.5,60,12.84,13.59,13,37.42,50212,482,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1051,7,24.78,50,32.51,4.74,15,16.88,62217,476,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1052,21,63.91,109,43.38,19.5,30,57.71,68524,654,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1053,21,65.59,172,68.53,22.81,50,61.98,58296,722,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1054,9,30.25,66,43.63,13.47,27,45.13,5000,488,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1055,17,75.13,136,54.94,24.33,42,56.23,150000,641,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1056,14,16.17,69,37.65,6.8,30,55.73,69365,479,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1057,20,75.93,117,54.5,28.67,34,57.44,98464,647,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1058,18,61.35,117,58.97,27.68,32,61.17,95325,667,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1059,19,44.58,112,78.98,24.97,30,70.5,38843,669,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1060,9,28.22,53,35.78,8.21,14,26.87,18697,441,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
